# MIST version number  = 1.1     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =  1573   26
#   1                               2                               3                               4                               5                               6                               7                               8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V              Gaia_G             Gaia_BP             Gaia_RP               phase
  602         7.7800000000000002E+000         6.3542452392189697E+000         6.3499984016858244E+000         3.5936885786431962E+000         9.0045696766163630E-001         3.6695299983108951E+000         0.0000000000000000E+000            0.056605            0.195623           -1.819826           -3.435052           -4.253613           -4.964289           -6.049753           -6.853727           -7.033008           -4.017415           -2.843371           -3.306527           -1.308267           -3.250268           -3.962219           -3.142926           -4.856551            2.000000
  603         7.7800000000000002E+000         6.3546333989091615E+000         6.3503485242782656E+000         3.5922495991813923E+000         8.7977741906291573E-001         3.6844768785316564E+000         0.0000000000000000E+000            0.057995            0.206476           -1.829756           -3.454741           -4.279053           -4.996728           -6.089440           -6.898293           -7.079847           -4.043293           -2.856236           -3.327484           -1.315065           -3.268271           -3.988679           -3.162824           -4.887727            2.000000
  604         7.7800000000000002E+000         6.3553037974420512E+000         6.3509492807242776E+000         3.5911831757260915E+000         8.6413913324990554E-001         3.6958894737169468E+000         0.0000000000000000E+000            0.059132            0.213800           -1.837755           -3.469984           -4.298591           -5.021549           -6.119674           -6.932135           -7.115393           -4.063194           -2.866433           -3.343692           -1.320760           -3.282258           -4.009024           -3.178232           -4.911597            2.000000
  605         7.7800000000000002E+000         6.3568515140502218E+000         6.3523302088057365E+000         3.5904588831274706E+000         8.5345378396810023E-001         3.7037692758466605E+000         0.0000000000000000E+000            0.059512            0.218478           -1.843410           -3.480547           -4.312090           -5.038697           -6.140526           -6.955431           -7.139855           -4.076966           -2.873583           -3.354928           -1.324867           -3.291968           -4.023106           -3.188913           -4.928092            3.000000
  606         7.7800000000000002E+000         6.3570533823143780E+000         6.3525099819782991E+000         3.5904628770378668E+000         8.5340657339226333E-001         3.7038444189467397E+000         0.0000000000000000E+000            0.059513            0.218214           -1.843665           -3.480788           -4.312315           -5.038899           -6.140709           -6.955595           -7.140016           -4.077188           -2.873846           -3.355164           -1.325119           -3.292213           -4.023327           -3.189152           -4.928298            3.000000
  607         7.7800000000000002E+000         6.3574417260180613E+000         6.3528558245242248E+000         3.5905033670050006E+000         8.5378903577712117E-001         3.7036469169128337E+000         0.0000000000000000E+000            0.059513            0.217463           -1.843933           -3.480812           -4.312177           -5.038550           -6.140155           -6.954892           -7.139253           -4.077031           -2.874066           -3.355147           -1.325453           -3.292284           -4.023151           -3.189165           -4.927988            3.000000
  608         7.7800000000000002E+000         6.3579215751728881E+000         6.3532838157552582E+000         3.5905721241891504E+000         8.5452699497967599E-001         3.7032122653918362E+000         0.0000000000000000E+000            0.059511            0.216391           -1.844149           -3.480600           -4.311688           -5.037708           -6.138964           -6.953456           -7.137713           -4.076513           -2.874186           -3.354868           -1.325788           -3.292152           -4.022603           -3.188937           -4.927210            3.000000
  609         7.7800000000000002E+000         6.3584673151051891E+000         6.3537703370466048E+000         3.5906676047663710E+000         8.5560083408015863E-001         3.7025527117378521E+000         0.0000000000000000E+000            0.059510            0.215013           -1.844314           -3.480164           -4.310868           -5.036397           -6.137170           -6.951323           -7.135434           -4.075651           -2.874208           -3.354338           -1.326124           -3.291827           -4.021699           -3.188479           -4.925988            3.000000
  610         7.7800000000000002E+000         6.3589527453659134E+000         6.3542035977404892E+000         3.5907544827665925E+000         8.5658524427843175E-001         3.7019444287208252E+000         0.0000000000000000E+000            0.059510            0.213770           -1.844446           -3.479747           -4.310101           -5.035184           -6.135516           -6.949360           -7.133339           -4.074848           -2.874211           -3.353837           -1.326414           -3.291512           -4.020857           -3.188043           -4.924856            3.000000
  611         7.7800000000000002E+000         6.3596076539047024E+000         6.3547872228925097E+000         3.5908674846779496E+000         8.5787291068838778E-001         3.7011477740561785E+000         0.0000000000000000E+000            0.059507            0.212164           -1.844603           -3.479188           -4.309087           -5.033593           -6.133351           -6.946795           -7.130601           -4.073786           -2.874196           -3.353168           -1.326776           -3.291084           -4.019747           -3.187459           -4.923369            3.000000
  612         7.7800000000000002E+000         6.3602161022375707E+000         6.3553299527027001E+000         3.5909636670372409E+000         8.5895926297102188E-001         3.7004822291861892E+000         0.0000000000000000E+000            0.059506            0.210775           -1.844762           -3.478740           -4.308253           -5.032268           -6.131540           -6.944643           -7.128303           -4.072912           -2.874211           -3.352627           -1.327110           -3.290748           -4.018831           -3.186990           -4.922134            3.000000
  613         7.7800000000000002E+000         6.3608372717473225E+000         6.3558842111702978E+000         3.5910577988019585E+000         8.6002087584604547E-001         3.6998339874351500E+000         0.0000000000000000E+000            0.059505            0.209404           -1.844927           -3.478309           -4.307444           -5.030978           -6.129774           -6.942543           -7.126059           -4.072064           -2.874235           -3.352105           -1.327446           -3.290427           -4.017942           -3.186538           -4.920932            3.000000
  614         7.7800000000000002E+000         6.3614758493497803E+000         6.3564541264035412E+000         3.5911532560656232E+000         8.6109999774285773E-001         3.6991745913328136E+000         0.0000000000000000E+000            0.059503            0.208019           -1.845086           -3.477865           -4.306616           -5.029666           -6.127980           -6.940411           -7.123781           -4.071198           -2.874251           -3.351569           -1.327780           -3.290094           -4.017035           -3.186073           -4.919708            3.000000
  615         7.7800000000000002E+000         6.3621276906737867E+000         6.3570360223120836E+000         3.5912517276485292E+000         8.6222111439503024E-001         3.6984860627900984E+000         0.0000000000000000E+000            0.059503            0.206605           -1.845231           -3.477384           -4.305740           -5.028291           -6.126108           -6.938189           -7.121409           -4.070283           -2.874246           -3.350994           -1.328104           -3.289728           -4.016078           -3.185571           -4.918424            3.000000
  616         7.7800000000000002E+000         6.3627945275447919E+000         6.3576314772535882E+000         3.5913573307319107E+000         8.6344078480052189E-001         3.6977284106706771E+000         0.0000000000000000E+000            0.059502            0.205126           -1.845338           -3.476819           -4.304751           -5.026768           -6.124051           -6.935759           -7.118818           -4.069252           -2.874191           -3.350328           -1.328409           -3.289286           -4.015002           -3.184983           -4.916998            3.000000
  617         7.7800000000000002E+000         6.3634480246116345E+000         6.3582155199091899E+000         3.5914672213304373E+000         8.6468299956416050E-001         3.6969646404916219E+000         0.0000000000000000E+000            0.059501            0.203538           -1.845508           -3.476291           -4.303782           -5.025244           -6.121973           -6.933290           -7.116183           -4.068240           -2.874195           -3.349695           -1.328780           -3.288886           -4.013943           -3.184432           -4.915575            3.000000
  618         7.7800000000000002E+000         6.3641361242153103E+000         6.3588304531981548E+000         3.5915745166486595E+000         8.6588998198366762E-001         3.6962277327695672E+000         0.0000000000000000E+000            0.059498            0.201968           -1.845692           -3.475795           -4.302857           -5.023777           -6.119966           -6.930902           -7.113631           -4.067273           -2.874218           -3.349097           -1.329162           -3.288515           -4.012930           -3.183913           -4.914207            3.000000
  619         7.7800000000000002E+000         6.3647324765980144E+000         6.3593626565151258E+000         3.5916628624574845E+000         8.6690909198302490E-001         3.6955975772558993E+000         0.0000000000000000E+000            0.059497            0.200716           -1.845790           -3.475328           -4.302036           -5.022511           -6.118255           -6.928878           -7.111473           -4.066418           -2.874180           -3.348547           -1.329426           -3.288151           -4.012038           -3.183427           -4.913023            3.000000
  620         7.7800000000000002E+000         6.3654266997509339E+000         6.3599837151119516E+000         3.5917682736569754E+000         8.6813800643038874E-001         3.6948316656123934E+000         0.0000000000000000E+000            0.059496            0.199256           -1.845868           -3.474730           -4.301016           -5.020963           -6.116176           -6.926428           -7.108861           -4.065359           -2.874092           -3.347849           -1.329702           -3.287676           -4.010934           -3.182808           -4.911571            3.000000
  621         7.7800000000000002E+000         6.3661524509540985E+000         6.3606328976095865E+000         3.5918849752383162E+000         8.6949202245591006E-001         3.6939876536854817E+000         0.0000000000000000E+000            0.059494            0.197627           -1.845965           -3.474081           -4.299899           -5.019261           -6.113885           -6.923725           -7.105980           -4.064198           -2.874007           -3.347089           -1.330020           -3.287163           -4.009724           -3.182134           -4.909975            3.000000
  622         7.7800000000000002E+000         6.3668658323488714E+000         6.3612715651147695E+000         3.5919947591775125E+000         8.7075912149035473E-001         3.6932022256598165E+000         0.0000000000000000E+000            0.059492            0.196080           -1.846072           -3.473485           -4.298864           -5.017679           -6.111752           -6.921204           -7.103292           -4.063124           -2.873943           -3.346391           -1.330334           -3.286695           -4.008604           -3.181516           -4.908493            3.000000
  623         7.7800000000000002E+000         6.3676289738130976E+000         6.3619547607589642E+000         3.5921006657425920E+000         8.7200740342489746E-001         3.6924230180072142E+000         0.0000000000000000E+000            0.059490            0.194626           -1.846124           -3.472856           -4.297812           -5.016099           -6.109640           -6.918719           -7.100645           -4.062033           -2.873826           -3.345663           -1.330589           -3.286190           -4.007469           -3.180865           -4.907009            3.000000
  624         7.7800000000000002E+000         6.3682671988832311E+000         6.3625256331332523E+000         3.5922000096816857E+000         8.7321079129205281E-001         3.6916552256304676E+000         0.0000000000000000E+000            0.059490            0.193336           -1.846084           -3.472172           -4.296730           -5.014523           -6.107564           -6.916295           -7.098068           -4.060916           -2.873621           -3.344886           -1.330742           -3.285621           -4.006310           -3.180161           -4.905523            3.000000
  625         7.7800000000000002E+000         6.3689424464735485E+000         6.3631311449865411E+000         3.5923073257513418E+000         8.7451056042508324E-001         3.6908247816324620E+000         0.0000000000000000E+000            0.059487            0.191942           -1.846037           -3.471429           -4.295558           -5.012819           -6.105322           -6.913676           -7.095285           -4.059707           -2.873396           -3.344044           -1.330904           -3.285003           -4.005056           -3.179398           -4.903916            3.000000
  626         7.7800000000000002E+000         6.3697130201001499E+000         6.3638219988866371E+000         3.5924295131091064E+000         8.7600509058365872E-001         3.6898650239800537E+000         0.0000000000000000E+000            0.059486            0.190387           -1.845945           -3.470543           -4.294184           -5.010842           -6.102731           -6.910659           -7.092080           -4.058291           -2.873100           -3.343046           -1.331053           -3.284260           -4.003590           -3.178489           -4.902048            3.000000
  627         7.7800000000000002E+000         6.3703984338953177E+000         6.3644354690301803E+000         3.5925535531318440E+000         8.7741055463842610E-001         3.6889967466729221E+000         0.0000000000000000E+000            0.059484            0.188595           -1.846107           -3.469912           -4.293058           -5.009101           -6.100368           -6.907856           -7.089088           -4.057121           -2.873072           -3.342299           -1.331450           -3.283773           -4.002369           -3.177832           -4.900419            3.000000
  628         7.7800000000000002E+000         6.3709494585159838E+000         6.3649296358935086E+000         3.5926464277890595E+000         8.7852595972657743E-001         3.6882857309051493E+000         0.0000000000000000E+000            0.059484            0.187379           -1.846078           -3.469282           -4.292058           -5.007643           -6.098445           -6.905608           -7.086699           -4.056089           -2.872890           -3.341584           -1.331602           -3.283251           -4.001298           -3.177184           -4.899045            3.000000
  629         7.7800000000000002E+000         6.3717583966885112E+000         6.3656557285502986E+000         3.5927770244717592E+000         8.8015700410916953E-001         3.6872254505482651E+000         0.0000000000000000E+000            0.059483            0.185778           -1.845895           -3.468244           -4.290498           -5.005441           -6.095588           -6.902296           -7.083185           -4.054486           -2.872481           -3.340426           -1.331681           -3.282365           -3.999642           -3.176122           -4.896960            3.000000
  630         7.7800000000000002E+000         6.3723266574123993E+000         6.3661657522172685E+000         3.5928825367478874E+000         8.8135055939394269E-001         3.6864878933970502E+000         0.0000000000000000E+000            0.059480            0.184250           -1.846031           -3.467704           -4.289538           -5.003962           -6.093580           -6.899914           -7.080644           -4.053491           -2.872455           -3.339790           -1.332018           -3.281948           -3.998603           -3.175562           -4.895575            3.000000
  631         7.7800000000000002E+000         6.3729036656145235E+000         6.3666838151455787E+000         3.5929924533263646E+000         8.8259518283486482E-001         3.6857174177560905E+000         0.0000000000000000E+000            0.059479            0.182667           -1.846164           -3.467134           -4.288530           -5.002413           -6.091482           -6.897428           -7.077991           -4.052446           -2.872418           -3.339118           -1.332360           -3.281505           -3.997513           -3.174969           -4.894125            3.000000
  632         7.7800000000000002E+000         6.3887214842415769E+000         6.3809693306516397E+000         3.5960841328112343E+000         9.2067283405257849E-001         3.6609542153599675E+000         0.0000000000000000E+000            0.059451            0.144061           -1.842026           -3.442795           -4.251854           -4.950953           -6.024602           -6.819809           -6.995668           -4.014951           -2.862860           -3.312047           -1.334541           -3.260725           -3.958791           -3.150133           -4.845348            3.000000
  633         7.7800000000000002E+000         6.4023226143686234E+000         6.3933746362167021E+000         3.5993857860308598E+000         9.6216117129907597E-001         3.6334976692326930E+000         0.0000000000000000E+000            0.059423            0.105032           -1.834364           -3.413770           -4.209476           -4.893261           -5.950358           -6.734294           -6.905229           -3.971962           -2.848849           -3.280192           -1.333853           -3.235364           -3.914514           -3.120767           -4.790358            3.000000
  634         7.7800000000000002E+000         6.4141349995297094E+000         6.4042540838694686E+000         3.6026948339591960E+000         1.0043050001405249E+000         3.6053139576207176E+000         0.0000000000000000E+000            0.059401            0.068340           -1.824480           -3.383331           -4.165627           -4.833804           -5.873919           -6.646773           -6.812926           -3.927028           -2.831992           -3.246866           -1.330937           -3.208351           -3.868268           -3.090224           -4.733407            3.000000
  635         7.7800000000000002E+000         6.4256817159232273E+000         6.4149851771089486E+000         3.6062317743570160E+000         1.0486871896040055E+000         3.5757940362071148E+000         0.0000000000000000E+000            0.059379            0.030353           -1.812881           -3.350533           -4.119154           -4.771528           -5.793795           -6.554372           -6.715648           -3.879291           -2.813593           -3.211050           -1.327052           -3.178910           -3.819263           -3.057401           -4.673417            3.000000
  636         7.7800000000000002E+000         6.4376275641714189E+000         6.4261765995866913E+000         3.6098980656765454E+000         1.0933845845967169E+000         3.5465068451678539E+000         0.0000000000000000E+000            0.059354           -0.013385           -1.802286           -3.317471           -4.071824           -4.709643           -5.714007           -6.461708           -6.618032           -3.831452           -2.796671           -3.174981           -1.325218           -3.149290           -3.770298           -3.024306           -4.613511            3.000000
  637         7.7800000000000002E+000         6.4517735735141599E+000         6.4395280748842367E+000         3.6139697360142184E+000         1.1403764183200689E+000         3.5166914563309239E+000         0.0000000000000000E+000            0.059326           -0.068640           -1.795220           -3.285074           -4.023551           -4.647031           -5.632106           -6.365358           -6.516330           -3.783546           -2.783211           -3.139415           -1.328490           -3.120673           -3.721279           -2.991902           -4.552725            3.000000
  638         7.7800000000000002E+000         6.4705440351441119E+000         6.4573565350653226E+000         3.6187400237415157E+000         1.1887825886368657E+000         3.4885549993487937E+000         0.0000000000000000E+000            0.059289           -0.147539           -1.801187           -3.261413           -3.981483           -4.589897           -5.552982           -6.269109           -6.414068           -3.742638           -2.782346           -3.112285           -1.346839           -3.101361           -3.679296           -2.968308           -4.497395            3.000000
  639         7.7800000000000002E+000         6.5022897667247532E+000         6.4876577206020771E+000         3.6260026273965131E+000         1.2366258904023253E+000         3.4717866909604029E+000         0.0000000000000000E+000            0.059223           -0.318328           -1.869407           -3.286779           -3.980041           -4.566861           -5.497170           -6.186768           -6.323343           -3.743108           -2.841206           -3.132835           -1.432859           -3.133001           -3.678336           -2.993960           -4.476879            3.000000
  640         7.7800000000000002E+000         6.5257906171763249E+000         6.5100977568829155E+000         3.6338761457959086E+000         1.2513168100653460E+000         3.4900949496337916E+000         0.0000000000000000E+000            0.059168           -0.571481           -2.026483           -3.401847           -4.068439           -4.631815           -5.526759           -6.187447           -6.316009           -3.832975           -2.987041           -3.243364           -1.607315           -3.253973           -3.766736           -3.109748           -4.544636            3.000000
  641         7.7800000000000002E+000         6.5348216845907992E+000         6.5187047525158164E+000         3.6405792051719725E+000         1.2520997051426157E+000         3.5167040442900093E+000         0.0000000000000000E+000            0.059145           -0.807064           -2.182018           -3.522369           -4.168032           -4.713341           -5.578623           -6.215031           -6.337246           -3.934208           -3.130554           -3.360920           -1.778395           -3.378997           -3.866973           -3.231535           -4.628135            3.000000
  642         7.7800000000000002E+000         6.5393912589743559E+000         6.5230495180006649E+000         3.6477099778073279E+000         1.2523804074120872E+000         3.5452396256005647E+000         0.0000000000000000E+000            0.059133           -1.054563           -2.344490           -3.646694           -4.271618           -4.799260           -5.633283           -6.244678           -6.360325           -4.039939           -3.276700           -3.483220           -1.958240           -3.508065           -3.971897           -3.358164           -4.715864            3.000000
  643         7.7800000000000002E+000         6.5418395689802429E+000         6.5253673358995172E+000         3.6550496532208525E+000         1.2585025742327831E+000         3.5686321150864728E+000         0.0000000000000000E+000            0.059127           -1.291439           -2.494828           -3.756110           -4.360758           -4.871256           -5.673282           -6.260103           -6.369007           -4.131619           -3.406130           -3.591667           -2.126894           -3.622351           -4.062984           -3.470897           -4.789615            3.000000
  644         7.7800000000000002E+000         6.5435316512099782E+000         6.5269631707814799E+000         3.6627779858709677E+000         1.2719917396883407E+000         3.5861635198582862E+000         0.0000000000000000E+000            0.059123           -1.520662           -2.632731           -3.849263           -4.433887           -4.927796           -5.696154           -6.258553           -6.360341           -4.207792           -3.516484           -3.684854           -2.284914           -3.719971           -4.138811           -3.568435           -4.847785            3.000000
  645         7.7800000000000002E+000         6.5445825589774422E+000         6.5279521355383245E+000         3.6722317830381459E+000         1.2998287870729832E+000         3.5962081103925083E+000         0.0000000000000000E+000            0.059121           -1.767232           -2.769366           -3.929013           -4.490634           -4.965869           -5.693717           -6.227649           -6.320996           -4.268874           -3.614561           -3.766101           -2.446760           -3.805301           -4.199846           -3.655017           -4.887648            3.000000
  646         7.7800000000000002E+000         6.5453870416513800E+000         6.5287089922530530E+000         3.6809997339567806E+000         1.3285568323410668E+000         3.6026027976373824E+000         0.0000000000000000E+000            0.059119           -1.978268           -2.885615           -3.991970           -4.532238           -4.991083           -5.682589           -6.190608           -6.276691           -4.315084           -3.694569           -3.831093           -2.585650           -3.873629           -4.246327           -3.724990           -4.914621            3.000000
  647         7.7800000000000002E+000         6.5462632186729195E+000         6.5295364060614629E+000         3.6906992604520434E+000         1.3622412108999664E+000         3.6077708060790363E+000         0.0000000000000000E+000            0.059118           -2.196131           -3.005541           -4.052037           -4.569167           -5.011512           -5.663714           -6.143876           -6.222433           -4.357753           -3.772711           -3.894582           -2.730094           -3.939740           -4.289674           -3.793695           -4.937127            3.000000
  648         7.7800000000000002E+000         6.5473414398715901E+000         6.5305591021275697E+000         3.7010484907922110E+000         1.3992037448739567E+000         3.6122705903774630E+000         0.0000000000000000E+000            0.059118           -2.411450           -3.126180           -4.109340           -4.601845           -5.024774           -5.638999           -6.089893           -6.161389           -4.396999           -3.848663           -3.956171           -2.875759           -4.003376           -4.329964           -3.860737           -4.951987            3.000000
  649         7.7800000000000002E+000         6.5484328952724677E+000         6.5315954514858241E+000         3.7096733404224520E+000         1.4301265414751858E+000         3.6159134607707091E+000         0.0000000000000000E+000            0.059119           -2.581179           -3.223645           -4.154384           -4.626482           -5.032447           -5.616805           -6.043249           -6.109618           -4.427138           -3.909340           -4.005111           -2.993303           -4.053695           -4.361157           -3.914270           -4.961298            3.000000
  650         7.7800000000000002E+000         6.5498152016729900E+000         6.5329092050490463E+000         3.7183575504266226E+000         1.4608762835968099E+000         3.6199845652441862E+000         0.0000000000000000E+000            0.059119           -2.738400           -3.317560           -4.196937           -4.648287           -5.040159           -5.593740           -5.996413           -6.058299           -4.455149           -3.966600           -4.052060           -3.106082           -4.101406           -4.390476           -3.965658           -4.971433            3.000000
  651         7.7800000000000002E+000         6.5514445234801286E+000         6.5344589185766413E+000         3.7276140903466222E+000         1.4931371017643236E+000         3.6248490039841181E+000         0.0000000000000000E+000            0.059120           -2.877505           -3.407950           -4.236444           -4.665856           -5.043995           -5.567568           -5.947139           -6.005450           -4.480395           -4.019347           -4.096999           -3.213635           -4.145992           -4.417551           -4.015254           -4.978234            3.000000
  652         7.7800000000000002E+000         6.5531023673444198E+000         6.5360367429512678E+000         3.7373240152324936E+000         1.5268238010931037E+000         3.6301029051450513E+000         0.0000000000000000E+000            0.059121           -3.004468           -3.496326           -4.273703           -4.681737           -5.040439           -5.538292           -5.894776           -5.950066           -4.503357           -4.069085           -4.140472           -3.318173           -4.188341           -4.442770           -4.063326           -4.977427            3.000000
  653         7.7800000000000002E+000         6.5547904733671158E+000         6.5376441253527293E+000         3.7469047845245598E+000         1.5605823281413813E+000         3.6347702610238022E+000         0.0000000000000000E+000            0.059122           -3.138375           -3.586431           -4.311502           -4.697497           -5.038093           -5.507797           -5.840369           -5.892195           -4.526388           -4.119755           -4.184330           -3.425284           -4.231341           -4.467912           -4.111903           -4.977979            3.000000
  654         7.7800000000000002E+000         6.5567269882960586E+000         6.5394897946908852E+000         3.7554824942712557E+000         1.5908031411275576E+000         3.6389783310008381E+000         0.0000000000000000E+000            0.059123           -3.259710           -3.668046           -4.345593           -4.711664           -5.036012           -5.479851           -5.790542           -5.839281           -4.547231           -4.165674           -4.224009           -3.522331           -4.270218           -4.490650           -4.155871           -4.978513            3.000000
  655         7.7800000000000002E+000         6.5599694449139845E+000         6.5425827877645375E+000         3.7651545206192791E+000         1.6242563636493434E+000         3.6444110381835833E+000         0.0000000000000000E+000            0.059125           -3.397150           -3.761895           -4.385601           -4.728851           -5.034710           -5.449111           -5.734875           -5.780133           -4.572171           -4.218991           -4.270351           -3.633502           -4.315523           -4.517807           -4.207139           -4.980220            3.000000
  656         7.7800000000000002E+000         6.5624776712049524E+000         6.5449761000106168E+000         3.7734638497179294E+000         1.6524008694259495E+000         3.6496569400258423E+000         0.0000000000000000E+000            0.059126           -3.511971           -3.842595           -4.420496           -4.744114           -5.033836           -5.423153           -5.687670           -5.730025           -4.594180           -4.265570           -4.310796           -3.728539           -4.354957           -4.541810           -4.251718           -4.982023            3.000000
  657         7.7800000000000002E+000         6.5652300248209077E+000         6.5476025460197231E+000         3.7833245872516912E+000         1.6860829150679317E+000         3.6555858834087100E+000         0.0000000000000000E+000            0.059128           -3.626440           -3.929658           -4.456438           -4.757383           -5.027688           -5.389353           -5.630564           -5.669896           -4.615815           -4.313690           -4.353708           -3.829933           -4.396049           -4.566010           -4.299268           -4.979349            3.000000
  658         7.7800000000000002E+000         6.5691977915542248E+000         6.5513912493916893E+000         3.7926001890288092E+000         1.7175859668795215E+000         3.6614276526143406E+000         0.0000000000000000E+000            0.059131           -3.720462           -4.006932           -4.487676           -4.767289           -5.019409           -5.356389           -5.576877           -5.613646           -4.634150           -4.355569           -4.391798           -3.918882           -4.431983           -4.586984           -4.341540           -4.974559            3.000000
  659         7.7800000000000002E+000         6.5732561374362675E+000         6.5552660102794231E+000         3.8019976928879498E+000         1.7486720796177839E+000         3.6681795383169922E+000         0.0000000000000000E+000            0.059133           -3.809213           -4.083576           -4.519262           -4.777423           -5.010846           -5.323695           -5.524130           -5.558428           -4.652196           -4.397774           -4.430451           -4.006103           -4.468295           -4.608735           -4.384274           -4.969725            3.000000
  660         7.7800000000000002E+000         6.5767737194197267E+000         6.5586231093520775E+000         3.8107127971157944E+000         1.7770912098047744E+000         3.6748357450663232E+000         0.0000000000000000E+000            0.059136           -3.884188           -4.152132           -4.547365           -4.785495           -5.001693           -5.293066           -5.475848           -5.507991           -4.668973           -4.435502           -4.465302           -4.083307           -4.500748           -4.628213           -4.422768           -4.964200            3.000000
  661         7.7800000000000002E+000         6.5801007048859672E+000         6.5617974739804437E+000         3.8208506817777934E+000         1.8111487565885493E+000         3.6815329182680907E+000         0.0000000000000000E+000            0.059137           -3.964892           -4.227492           -4.574961           -4.789866           -4.986099           -5.253248           -5.416484           -5.446214           -4.683994           -4.474255           -4.501452           -4.168387           -4.533489           -4.646409           -4.463150           -4.952907            3.000000
  662         7.7800000000000002E+000         6.5844527911823540E+000         6.5659516428895301E+000         3.8293960856043241E+000         1.8398881352771044E+000         3.6872409901070986E+000         0.0000000000000000E+000            0.059140           -4.029176           -4.288820           -4.596311           -4.791695           -4.971225           -5.218618           -5.366255           -5.394015           -4.694704           -4.504934           -4.530387           -4.237429           -4.559208           -4.660787           -4.495593           -4.941715            3.000000
  663         7.7800000000000002E+000         6.5953034076099204E+000         6.5763124260184842E+000         3.8243032992836441E+000         1.8162212102224320E+000         3.6911995601533070E+000         0.0000000000000000E+000            0.059145           -4.009342           -4.271448           -4.602389           -4.809245           -4.998607           -5.257675           -5.414401           -5.443345           -4.706978           -4.505530           -4.531978           -4.215547           -4.562732           -4.670871           -4.495114           -4.966954            3.000000
  664         7.7800000000000002E+000         6.6053491484169946E+000         6.5858866966849767E+000         3.8287037533061161E+000         1.8253739120871091E+000         3.7002611377156560E+000         0.0000000000000000E+000            0.059151           -4.057413           -4.318624           -4.628617           -4.825287           -5.006000           -5.254930           -5.403632           -5.431575           -4.727730           -4.536626           -4.562238           -4.266722           -4.591268           -4.693581           -4.527193           -4.976285            3.000000
  665         7.7800000000000002E+000         6.6120848719723098E+000         6.5922934680383074E+000         3.8241877398030262E+000         1.8050661009403006E+000         3.7029148313375781E+000         0.0000000000000000E+000            0.059155           -4.037523           -4.300903           -4.631818           -4.838692           -5.028136           -5.287436           -5.444219           -5.473212           -4.736459           -4.534950           -4.561436           -4.244968           -4.592191           -4.700343           -4.524547           -4.996514            3.000000
  666         7.7800000000000002E+000         6.6188227501402617E+000         6.5986950692575039E+000         3.8202009219685480E+000         1.7869786466257149E+000         3.7054646759042260E+000         0.0000000000000000E+000            0.059158           -4.019711           -4.285143           -4.634700           -4.850614           -5.047823           -5.316417           -5.480536           -5.510465           -4.744367           -4.533506           -4.560839           -4.225540           -4.593063           -4.706578           -4.522303           -5.014516            3.000000
  667         7.7800000000000002E+000         6.6236655546354299E+000         6.6032914218978966E+000         3.8154091103037593E+000         1.7671108034814167E+000         3.7064597498045440E+000         0.0000000000000000E+000            0.059163           -3.992033           -4.260172           -4.632431           -4.859277           -5.065868           -5.345811           -5.518991           -5.550060           -4.748097           -4.525985           -4.554432           -4.195991           -4.588361           -4.708597           -4.513888           -5.030540            3.000000
  668         7.7800000000000002E+000         6.6276107448926869E+000         6.6070311932209851E+000         3.8118771344066120E+000         1.7527035718431958E+000         3.7069789504881485E+000         0.0000000000000000E+000            0.059164           -3.970205           -4.240867           -4.629869           -4.864779           -5.078283           -5.366713           -5.546713           -5.578639           -4.749772           -4.519534           -4.548894           -4.173212           -4.584009           -4.709376           -4.506863           -5.041487            3.000000
  669         7.7800000000000002E+000         6.6312785902059233E+000         6.6105068033483079E+000         3.8078816466979557E+000         1.7360143910433070E+000         3.7079090901324201E+000         0.0000000000000000E+000            0.059166           -3.945983           -4.219762           -4.627442           -4.871496           -5.092827           -5.390964           -5.578821           -5.611731           -4.752254           -4.512716           -4.543247           -4.148176           -4.579581           -4.710810           -4.499541           -5.054378            3.000000
  670         7.7800000000000002E+000         6.6341761137135489E+000         6.6132475370067239E+000         3.8041054499378464E+000         1.7207800876090085E+000         3.7082143201446649E+000         0.0000000000000000E+000            0.059168           -3.921012           -4.198045           -4.623284           -4.876002           -5.104770           -5.412210           -5.607665           -5.641521           -4.753006           -4.504392           -4.536160           -4.122684           -4.573540           -4.710365           -4.490870           -5.064762            3.000000
  671         7.7800000000000002E+000         6.6394170308946316E+000         6.6181613171572025E+000         3.7979239454914633E+000         1.6952692927220103E+000         3.7093141589599581E+000         0.0000000000000000E+000            0.059170           -3.878671           -4.162781           -4.617126           -4.883984           -5.124989           -5.447990           -5.656231           -5.691689           -4.755459           -4.491335           -4.525322           -4.080853           -4.564295           -4.710458           -4.477393           -5.082485            3.000000
