# MIST version number  = 1.1     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   699   26
#   1                               2                               3                               4                               5                               6                               7                               8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V              Gaia_G             Gaia_BP             Gaia_RP               phase
  206         7.1799999999999997E+000         1.6667097280347685E+000         1.6667029272922314E+000         3.8982697964147106E+000         4.2940638655145502E+000         9.1355162227687048E-001         0.0000000000000000E+000            0.040947            2.616711            2.609760            2.408836            2.296825            2.199310            2.095077            2.028517            2.018683            2.361403            2.458647            2.459813            2.640899            2.438180            2.385576            2.477000            2.223649            0.000000
  207         7.1799999999999997E+000         1.6903615835310577E+000         1.6903544342072054E+000         3.9026206706987390E+000         4.2981592306838614E+000         9.3292301635066310E-001         0.0000000000000000E+000            0.040953            2.563956            2.551825            2.362489            2.258853            2.169014            2.073397            2.013410            2.004020            2.319587            2.408836            2.411180            2.581603            2.390328            2.342597            2.427719            2.191856            0.000000
  208         7.1799999999999997E+000         1.7152141590480674E+000         1.7152066355083466E+000         3.9073656768145888E+000         4.3002100332290736E+000         9.5623388809926002E-001         0.0000000000000000E+000            0.040962            2.502113            2.484148            2.307572            2.213148            2.131475            2.044690            1.991241            1.982293            2.269485            2.350650            2.353643            2.512472            2.333738            2.291136            2.369746            2.152671            0.000000
  209         7.1799999999999997E+000         1.7267779304565927E+000         1.7267702328497632E+000         3.9097016299322309E+000         4.3009945117692698E+000         9.6766717396691626E-001         0.0000000000000000E+000            0.040964            2.472092            2.451271            2.281198            2.191126            2.113403            2.030805            1.980381            1.971641            2.245241            2.322302            2.325919            2.478890            2.306615            2.266197            2.341471            2.133790            0.000000
  210         7.1799999999999997E+000         1.7499055568525137E+000         1.7498975021327061E+000         3.9144124563827334E+000         4.3022539964445503E+000         9.9104386205494444E-001         0.0000000000000000E+000            0.040967            2.410992            2.384932            2.228084            2.146569            2.076630            2.002261            1.957648            1.949328            2.196171            2.264704            2.270001            2.411114            2.252019            2.215696            2.283966            2.095409            0.000000
  211         7.1799999999999997E+000         1.7829555144282387E+000         1.7829469387017740E+000         3.9212715579832280E+000         4.3043749067452852E+000         1.0244808423618874E+000         0.0000000000000000E+000            0.040970            2.323453            2.291571            2.153907            2.084642            2.025518            1.962808            1.926105            1.918427            2.127714            2.184117            2.191594            2.315673            2.175545            2.145115            2.203216            2.042054            0.000000
  212         7.1799999999999997E+000         1.8061719245380894E+000         1.8061629764995062E+000         3.9260711437306348E+000         4.3059965200515027E+000         1.0476981010348279E+000         0.0000000000000000E+000            0.040971            2.262764            2.228111            2.103760            2.042805            1.990893            1.936066            1.904470            1.897260            2.081325            2.130397            2.138374            2.250696            2.123760            2.097209            2.148992            2.005922            0.000000
  213         7.1799999999999997E+000         1.8063820355544671E+000         1.8063730841396002E+000         3.9261136296948238E+000         4.3060115607163212E+000         1.0479029303049441E+000         0.0000000000000000E+000            0.040971            2.262228            2.227560            2.103323            2.042440            1.990590            1.935831            1.904279            1.897074            2.080920            2.129930            2.137909            2.250130            2.123308            2.096791            2.148519            2.005605            0.000000
  214         7.1799999999999997E+000         1.8411499309685337E+000         1.8411404092228183E+000         3.9332508184024149E+000         4.3089318274131561E+000         1.0817811268932183E+000         0.0000000000000000E+000            0.040970            2.173379            2.138814            2.032559            1.983243            1.941481            1.898058            1.873502            1.867088            2.015288            2.054047            2.062660            2.158337            2.050147            2.028942            2.071619            1.954362            0.000000
  215         7.1799999999999997E+000         1.8700068202414051E+000         1.8699968079749787E+000         3.9390142815586016E+000         4.3114193902538620E+000         1.1090173668981680E+000         0.0000000000000000E+000            0.040968            2.101795            2.069336            1.977592            1.936964            1.902808            1.868201            1.848776            1.843082            1.964079            1.995213            2.004125            2.086655            1.993274            1.975968            2.011703            1.914054            0.000000
  216         7.1799999999999997E+000         1.8975465784488683E+000         1.8975360980809013E+000         3.9447035162242901E+000         4.3140837254081905E+000         1.1355991014800386E+000         0.0000000000000000E+000            0.040966            2.031753            2.003642            1.925574            1.892744            1.865698            1.839590            1.824913            1.820045            1.915455            1.939849            1.948828            2.020073            1.939460            1.925701            1.955103            1.875389            0.000000
  217         7.1799999999999997E+000         1.8979148975431899E+000         1.8979044107301180E+000         3.9447736604612893E+000         4.3141097030415176E+000         1.1359371323382907E+000         0.0000000000000000E+000            0.040966            2.030860            2.002827            1.924916            1.892176            1.865216            1.839212            1.824591            1.819734            1.914837            1.939152            1.948131            2.019242            1.938780            1.925063            1.954391            1.874888            0.000000
  218         7.1799999999999997E+000         1.9354119312049765E+000         1.9354007633689785E+000         3.9516889542633811E+000         4.3164997219391257E+000         1.1695461108877789E+000         0.0000000000000000E+000            0.040965            1.942255            1.924111            1.860426            1.836142            1.817304            1.801343            1.792063            1.788368            1.854053            1.871223            1.879958            1.937748            1.872210            1.862399            1.884707            1.825151            0.000000
  219         7.1799999999999997E+000         1.9541557399579572E+000         1.9541442313324517E+000         3.9553505783049374E+000         4.3179445269992334E+000         1.1870506176397035E+000         0.0000000000000000E+000            0.040964            1.896577            1.884480            1.828022            1.807871            1.793063            1.782239            1.775567            1.772533            1.823426            1.837169            1.845638            1.896198            1.838736            1.830807            1.849611            1.800000            0.000000
  220         7.1799999999999997E+000         1.9957845015875795E+000         1.9957721856322079E+000         3.9630440413875361E+000         4.3205252117467543E+000         1.2245332743604604E+000         0.0000000000000000E+000            0.040965            1.799922            1.802363            1.760525            1.748284            1.741325            1.740873            1.739158            1.737624            1.759234            1.766597            1.774169            1.811204            1.769049            1.764646            1.776559            1.746475            0.000000
  221         7.1799999999999997E+000         2.0098306719322481E+000         2.0098180862131887E+000         3.9654422690193556E+000         4.3211694705139116E+000         1.2364769178074542E+000         0.0000000000000000E+000            0.040965            1.769532            1.776855            1.739394            1.729434            1.724774            1.727454            1.727171            1.726131            1.739034            1.744599            1.751817            1.784875            1.747254            1.743849            1.753727            1.729398            0.000000
  222         7.1799999999999997E+000         2.0191090263701539E+000         2.0190962559392700E+000         3.9669847863693404E+000         4.3215239299499597E+000         1.2442463912605777E+000         0.0000000000000000E+000            0.040964            1.749893            1.760394            1.725710            1.717178            1.713963            1.718635            1.719250            1.718532            1.725927            1.730375            1.737351            1.767834            1.733147            1.730362            1.738957            1.718257            0.000000
  223         7.1799999999999997E+000         2.0533041510688768E+000         2.0532906811919456E+000         3.9728495621341700E+000         4.3231471313566425E+000         1.2733620710757259E+000         0.0000000000000000E+000            0.040964            1.676976            1.700297            1.675813            1.672363            1.674358            1.686408            1.690226            1.690783            1.678037            1.678591            1.684522            1.705518            1.681681            1.681065            1.684995            1.677465            0.000000
  224         7.1799999999999997E+000         2.0817155439534201E+000         2.0817014765472837E+000         3.9775675855233930E+000         4.3242927964497264E+000         1.2970291477072968E+000         0.0000000000000000E+000            0.040965            1.618393            1.652591            1.635967            1.636285            1.642219            1.660047            1.666268            1.667892            1.639639            1.637378            1.642359            1.656035            1.640611            1.641570            1.641946            1.644429            0.000000
  225         7.1799999999999997E+000         2.1153983114137995E+000         2.1153835087725170E+000         3.9830055239838624E+000         4.3253268275681744E+000         1.3247323281201449E+000         0.0000000000000000E+000            0.040966            1.550479            1.597741            1.589817            1.594161            1.604394            1.628744            1.637580            1.640476            1.594996            1.589799            1.593584            1.599145            1.593091            1.595702            1.592176            1.605626            0.000000
  226         7.1799999999999997E+000         2.1509896734078855E+000         2.1509740738499890E+000         3.9886878592837576E+000         4.3265227770568053E+000         1.3535172073909774E+000         0.0000000000000000E+000            0.040968            1.480515            1.542128            1.542877            1.551083            1.565537            1.596563            1.607964            1.612232            1.549458            1.541523            1.543962            1.541422            1.544770            1.548928            1.541542            1.565815            0.000000
  227         7.1799999999999997E+000         2.1739396223193057E+000         2.1739234850688001E+000         3.9923104920896280E+000         4.3271423634243558E+000         1.3720733797287135E+000         0.0000000000000000E+000            0.040969            1.435648            1.506721            1.512812            1.523319            1.540338            1.575564            1.588528            1.593689            1.520205            1.510677            1.512212            1.504674            1.513848            1.518908            1.509157            1.540037            0.000000
  228         7.1799999999999997E+000         2.2217541934587763E+000         2.2217369151251991E+000         3.9994163865817924E+000         4.3280415159268681E+000         1.4089705623943356E+000         0.0000000000000000E+000            0.040972            1.346911            1.437233            1.453362            1.468036            1.489815            1.533160            1.549038            1.555987            1.462181            1.449845            1.449524            1.432577            1.452773            1.459423            1.445248            1.488444            0.000000
  229         7.1799999999999997E+000         2.2424774989641425E+000         2.2424597032037776E+000         4.0025055200890511E+000         4.3283718873919712E+000         1.4250915192317355E+000         0.0000000000000000E+000            0.040973            1.308221            1.407180            1.427483            1.443853            1.467614            1.514471            1.531577            1.539312            1.436874            1.423410            1.422277            1.401406            1.426214            1.433501            1.417476            1.465803            0.000000
  230         7.1799999999999997E+000         2.2566443218435572E+000         2.2566261695221366E+000         4.0044576443183999E+000         4.3284332438746320E+000         1.4355066940780876E+000         0.0000000000000000E+000            0.040973            1.283224            1.387761            1.410640            1.428035            1.453015            1.502084            1.519949            1.528187            1.420370            1.406237            1.404579            1.381280            1.408949            1.416616            1.399449            1.450932            0.000000
  231         7.1799999999999997E+000         2.2906067040376881E+000         2.2905876692864360E+000         4.0093320920077229E+000         4.3288534424223304E+000         1.4611004316735627E+000         0.0000000000000000E+000            0.040975            1.221971            1.340796            1.369869            1.389668            1.417578            1.472146            1.491856            1.501367            1.380377            1.364701            1.361718            1.332569            1.367154            1.375698            1.355778            1.414848            0.000000
  232         7.1799999999999997E+000         2.3142405118754681E+000         2.3142208490788505E+000         4.0126988802252672E+000         4.3290951669903386E+000         1.4788508524275779E+000         0.0000000000000000E+000            0.040977            1.179579            1.308542            1.341717            1.363060            1.392906            1.451252            1.472194            1.482597            1.352712            1.336069            1.332157            1.299121            1.338320            1.347413            1.325664            1.389753            0.000000
  233         7.1799999999999997E+000         2.3361923022988504E+000         2.3361720528396166E+000         4.0156105283255901E+000         4.3291395117997613E+000         1.4944590492485519E+000         0.0000000000000000E+000            0.040977            1.142334            1.280225            1.316847            1.339457            1.370924            1.432522            1.454504            1.465684            1.328232            1.310812            1.306086            1.269778            1.312872            1.322407            1.299118            1.367418            0.000000
  234         7.1799999999999997E+000         2.3583936248806903E+000         2.3583727533046233E+000         4.0186520034589011E+000         4.3291601170721892E+000         1.5107840779931498E+000         0.0000000000000000E+000            0.040979            1.103445            1.250798            1.290917            1.314786            1.347897            1.412878            1.435923            1.447917            1.302681            1.284501            1.278923            1.239287            1.286353            1.296319            1.271463            1.344037            0.000000
  235         7.1799999999999997E+000         2.4145702718036630E+000         2.4145477834358076E+000         4.0258738149794215E+000         4.3289219256714304E+000         1.5499963116784361E+000         0.0000000000000000E+000            0.040984            1.010275            1.180546            1.228589            1.255233            1.292062            1.365015            1.390493            1.404425            1.241164            1.221351            1.213749            1.166550            1.222683            1.233568            1.205130            1.287416            0.000000
  236         7.1799999999999997E+000         2.4147551463621904E+000         2.4147326524782979E+000         4.0258972056088922E+000         4.3289192725466208E+000         1.5501259785208790E+000         0.0000000000000000E+000            0.040983            1.009967            1.180313            1.228381            1.255033            1.291874            1.364853            1.390339            1.404277            1.240958            1.221141            1.213532            1.166309            1.222471            1.233358            1.204910            1.287226            0.000000
  237         7.1799999999999997E+000         2.4597562087241798E+000         2.4597323739941386E+000         4.0316995067072821E+000         4.3287523357636655E+000         1.5815911038955077E+000         0.0000000000000000E+000            0.040987            0.935554            1.124630            1.178701            1.207406            1.247068            1.326391            1.353751            1.369233            1.191860            1.170862            1.161653            1.108681            1.171769            1.183309            1.152106            1.241845            0.000000
  238         7.1799999999999997E+000         2.4600610964829408E+000         2.4600372524753906E+000         4.0317382384182388E+000         4.3287512472598841E+000         1.5818010246299903E+000         0.0000000000000000E+000            0.040986            0.935058            1.124260            1.178370            1.207088            1.246768            1.326133            1.353506            1.368998            1.191533            1.170527            1.161307            1.108298            1.171431            1.182975            1.151755            1.241542            0.000000
  239         7.1799999999999997E+000         2.5203564424952947E+000         2.5203306860590033E+000         4.0392087820780658E+000         4.3281722652071455E+000         1.6228418985377280E+000         0.0000000000000000E+000            0.040990            0.838388            1.051898            1.113344            1.144550            1.187685            1.275133            1.304829            1.322271            1.127203            1.104775            1.093556            1.033504            1.105157            1.117462            1.082815            1.181786            0.000000
  240         7.1799999999999997E+000         2.5687137876362325E+000         2.5686864321641982E+000         4.0448128083115051E+000         4.3273488008322385E+000         1.6542186401583048E+000         0.0000000000000000E+000            0.040995            0.764703            0.996561            1.063232            1.096206            1.141808            1.235261            1.266638            1.285508            1.077582            1.054140            1.041478            0.976400            1.054158            1.066984            1.029843            1.135458            0.000000
  241         7.1799999999999997E+000         2.5876821780516530E+000         2.5876541933051929E+000         4.0471116479098139E+000         4.3271529842205592E+000         1.6668754723404944E+000         0.0000000000000000E+000            0.040996            0.735064            0.974574            1.043273            1.076920            1.123485            1.219394            1.251439            1.270891            1.057806            1.033985            1.020741            0.953706            1.033854            1.046869            1.008741            1.116968            0.000000
  242         7.1799999999999997E+000         2.6085588806914721E+000         2.6085301683825692E+000         4.0494025943405791E+000         4.3267221110397101E+000         1.6798455436310475E+000         0.0000000000000000E+000            0.040997            0.704644            0.951861            1.022531            1.056816            1.104314            1.202665            1.235363            1.255396            1.037231            1.013057            0.999234            0.930293            1.012774            1.025962            0.986871            1.097639            0.000000
  243         7.1799999999999997E+000         2.6089253645509287E+000         2.6088966393297595E+000         4.0494439520060173E+000         4.3267141023004143E+000         1.6800798077430463E+000         0.0000000000000000E+000            0.040998            0.704094            0.951450            1.022154            1.056451            1.103966            1.202360            1.235069            1.255113            1.036858            1.012678            0.998844            0.929870            1.012392            1.025583            0.986474            1.097288            0.000000
  244         7.1799999999999997E+000         2.6626456885326579E+000         2.6626150231352526E+000         4.0553886725651553E+000         4.3255736290196749E+000         1.7137536890173117E+000         0.0000000000000000E+000            0.041002            0.625293            0.892898            0.968456            1.004290            1.054108            1.158806            1.193153            1.214695            0.983549            0.958541            0.943224            0.869537            0.957861            0.971442            0.929916            1.047063            0.000000
  245         7.1799999999999997E+000         2.7156667504791718E+000         2.7156341312776657E+000         4.0614345632283726E+000         4.3246396786493628E+000         1.7476499259892868E+000         0.0000000000000000E+000            0.041006            0.546412            0.834801            0.914973            0.952231            1.004250            1.115295            1.151239            1.174284            0.930411            0.904657            0.887870            0.809686            0.903583            0.917492            0.873612            0.996884            0.000000
  246         7.1799999999999997E+000         2.7500930974495912E+000         2.7500591270098322E+000         4.0651491442599861E+000         4.3237356568960124E+000         1.7689605032917215E+000         0.0000000000000000E+000            0.041009            0.496943            0.798125            0.881020            0.919103            0.972419            1.087322            1.124216            1.148173            0.896651            0.870473            0.852797            0.771950            0.869160            0.883245            0.837956            0.964873            0.000000
  247         7.1799999999999997E+000         2.7506172002866256E+000         2.7505832094922646E+000         4.0652045669903529E+000         4.3237241528301418E+000         1.7692758698092950E+000         0.0000000000000000E+000            0.041008            0.496213            0.797586            0.880520            0.918616            0.971950            1.086910            1.123819            1.147789            0.896154            0.869970            0.852281            0.771394            0.868653            0.882741            0.837431            0.964401            0.000000
  248         7.1799999999999997E+000         2.8637669760438444E+000         2.8637284014250186E+000         4.0767719206429627E+000         4.3209747886087557E+000         1.8356103070191767E+000         0.0000000000000000E+000            0.041016            0.343761            0.684399            0.775427            0.815999            0.873200            0.999919            1.039672            1.066386            0.791641            0.764174            0.743820            0.655010            0.762170            0.776749            0.727162            0.865152            0.000000
  249         7.1799999999999997E+000         2.8647638387587420E+000         2.8647252218715313E+000         4.0768706820195613E+000         4.3209481553229727E+000         1.8361813275191472E+000         0.0000000000000000E+000            0.041016            0.342460            0.683427            0.774524            0.815117            0.872350            0.999169            1.038945            1.065682            0.790743            0.763265            0.742889            0.654012            0.761255            0.775838            0.726215            0.864298            0.000000
  250         7.1799999999999997E+000         2.8657596764125213E+000         2.8657210172553143E+000         4.0769693434544294E+000         4.3209215438193791E+000         1.8367517729005405E+000         0.0000000000000000E+000            0.041017            0.341159            0.682453            0.773617            0.814231            0.871497            0.998413            1.038213            1.064972            0.789841            0.762352            0.741954            0.653011            0.760337            0.774924            0.725264            0.863441            0.000000
  251         7.1799999999999997E+000         2.8667544911406733E+000         2.8667157897118569E+000         4.0770679051583958E+000         4.3208949540588133E+000         1.8373216443657610E+000         0.0000000000000000E+000            0.041016            0.339860            0.681483            0.772715            0.813349            0.870648            0.997662            1.037486            1.064268            0.788943            0.761443            0.741023            0.652014            0.759422            0.774014            0.724318            0.862588            0.000000
  252         7.1799999999999997E+000         2.9524246496500126E+000         2.9523820779156669E+000         4.0853587145219601E+000         4.3185559841806906E+000         1.8854060289744019E+000         0.0000000000000000E+000            0.041024            0.230808            0.599774            0.696559            0.738944            0.798892            0.934059            0.975825            1.004466            0.713209            0.684776            0.662545            0.568100            0.682322            0.697239            0.644544            0.790516            0.000000
  253         7.1799999999999997E+000         3.0414366467593084E+000         3.0413899037241992E+000         4.0939025942845362E+000         4.3160414991973113E+000         1.9351043893426749E+000         0.0000000000000000E+000            0.041029            0.119106            0.516059            0.618160            0.662215            0.724701            0.868075            0.911730            0.942207            0.635202            0.605888            0.581873            0.482204            0.603022            0.618201            0.562534            0.716069            0.000000
  254         7.1799999999999997E+000         3.0427516675843282E+000         3.0427048589687065E+000         4.0940273164495524E+000         4.3160034987332416E+000         1.9358315015792069E+000         0.0000000000000000E+000            0.041029            0.117481            0.514840            0.617016            0.661095            0.723617            0.867110            0.910792            0.941294            0.634064            0.604737            0.580696            0.480953            0.601865            0.617048            0.561339            0.714982            0.000000
  255         7.1799999999999997E+000         3.0440654829008302E+000         3.0440186086814887E+000         4.0941519209859836E+000         4.3159655090624742E+000         1.9365579573236928E+000         0.0000000000000000E+000            0.041030            0.115857            0.513620            0.615871            0.659974            0.722532            0.866142            0.909851            0.940380            0.632925            0.603585            0.579519            0.479702            0.600708            0.615894            0.560142            0.713893            0.000000
  256         7.1799999999999997E+000         3.0453780948929676E+000         3.0453311550467186E+000         4.0942764081083265E+000         4.3159275301612174E+000         1.9372837577772724E+000         0.0000000000000000E+000            0.041030            0.114234            0.512402            0.614728            0.658854            0.721448            0.865177            0.908912            0.939467            0.631787            0.602435            0.578344            0.478454            0.599552            0.614742            0.558947            0.712807            0.000000
  257         7.1799999999999997E+000         3.1285318819140029E+000         3.1284807231372462E+000         4.1019673246894275E+000         4.3134336940432423E+000         1.9823545830067535E+000         0.0000000000000000E+000            0.041036            0.013999            0.436894            0.543755            0.589324            0.654092            0.805019            0.850377            0.882523            0.561153            0.531029            0.505404            0.401051            0.527815            0.543203            0.484810            0.645256            0.000000
  258         7.1799999999999997E+000         3.2537738156220231E+000         3.2537158142134208E+000         4.1129787649705474E+000         4.3095463305906208E+000         2.0473819103830695E+000         0.0000000000000000E+000            0.041046           -0.128515            0.328459            0.441639            0.489305            0.557136            0.718045            0.765651            0.799997            0.459548            0.428248            0.400546            0.289988            0.424641            0.440316            0.378260            0.548020            0.000000
  259         7.1799999999999997E+000         3.2547381637964046E+000         3.2546801083023871E+000         4.1130602514508130E+000         4.3095172709354301E+000         2.0478638622809870E+000         0.0000000000000000E+000            0.041045           -0.129560            0.327658            0.440885            0.488568            0.556421            0.717402            0.765025            0.799387            0.458798            0.427489            0.399772            0.289169            0.423879            0.439557            0.377473            0.547302            0.000000
  260         7.1799999999999997E+000         3.2557014076064843E+000         3.2556432980403391E+000         4.1131416443105779E+000         4.3094882365094680E+000         2.0483452690874291E+000         0.0000000000000000E+000            0.041044           -0.130605            0.326857            0.440130            0.487829            0.555705            0.716758            0.764397            0.798775            0.458047            0.426729            0.398997            0.288348            0.423116            0.438796            0.376686            0.546584            0.000000
  261         7.1799999999999997E+000         3.2566635496297693E+000         3.2566053860047632E+000         4.1132229437709018E+000         4.3094592272658829E+000         2.0488261320728007E+000         0.0000000000000000E+000            0.041045           -0.131647            0.326059            0.439379            0.487094            0.554993            0.716118            0.763773            0.798168            0.457300            0.425973            0.398226            0.287531            0.422357            0.438040            0.375902            0.545869            0.000000
  262         7.1799999999999997E+000         3.3478490235844793E+000         3.3477854425738620E+000         4.1206735279974662E+000         4.3065763627601923E+000         2.0932342532179828E+000         0.0000000000000000E+000            0.041050           -0.227391            0.252276            0.369808            0.418999            0.488965            0.656601            0.705734            0.741567            0.388107            0.355906            0.326840            0.212024            0.352088            0.367982            0.303388            0.479637            0.000000
  263         7.1799999999999997E+000         3.3504512187858464E+000         3.3503874802433939E+000         4.1208897366725568E+000         4.3064947693106150E+000         2.0945190970748908E+000         0.0000000000000000E+000            0.041051           -0.230141            0.250152            0.367805            0.417038            0.487063            0.654885            0.704060            0.739934            0.386115            0.353887            0.324784            0.209851            0.350065            0.365965            0.301300            0.477729            0.000000
  264         7.1799999999999997E+000         3.4142393463561032E+000         3.4141717316066620E+000         4.1262762479822808E+000         4.3045130176796169E+000         2.1264397769884971E+000         0.0000000000000000E+000            0.041055           -0.298081            0.197631            0.318244            0.368549            0.440040            0.612447            0.662658            0.699539            0.336835            0.303954            0.273946            0.156121            0.300017            0.316068            0.249652            0.430563            0.000000
  265         7.1799999999999997E+000         3.4153712616750473E+000         3.4153035745193145E+000         4.1263682275271760E+000         4.3044762093915194E+000         2.1269893824794259E+000         0.0000000000000000E+000            0.041055           -0.299247            0.196725            0.317389            0.367712            0.439228            0.611712            0.661941            0.698839            0.335985            0.303092            0.273069            0.155195            0.299154            0.315207            0.248761            0.429748            0.000000
  266         7.1799999999999997E+000         3.4165020216606004E+000         3.4164342620962724E+000         4.1264601149631819E+000         4.3044394298416710E+000         2.1275384437150189E+000         0.0000000000000000E+000            0.041054           -0.300412            0.195821            0.316535            0.366877            0.438417            0.610979            0.661225            0.698140            0.335135            0.302231            0.272193            0.154270            0.298291            0.314347            0.247871            0.428935            0.000000
  267         7.1799999999999997E+000         3.5948573392798133E+000         3.5947774986497874E+000         4.1403094899054826E+000         4.2982557759250719E+000         2.2112515710515712E+000         0.0000000000000000E+000            0.041067           -0.476417            0.057762            0.185913            0.239061            0.314332            0.498290            0.551124            0.590546            0.205271            0.170594            0.138364            0.013198            0.166453            0.182906            0.111991            0.304469            0.000000
  268         7.1799999999999997E+000         3.5959825303647523E+000         3.5959026082619485E+000         4.1403949229976078E+000         4.2982156218025303E+000         2.2117707613746735E+000         0.0000000000000000E+000            0.041066           -0.477498            0.056906            0.185103            0.238268            0.313563            0.497589            0.550439            0.589877            0.204466            0.169777            0.137534            0.012324            0.165636            0.182092            0.111149            0.303697            0.000000
  269         7.1799999999999997E+000         3.6477909557483756E+000         3.6477072600015692E+000         4.1441814223577937E+000         4.2964987712811240E+000         2.2347211050539695E+000         0.0000000000000000E+000            0.041070           -0.525117            0.019225            0.149428            0.203384            0.279708            0.466766            0.520317            0.560427            0.169012            0.133810            0.100999           -0.026158            0.129634            0.146209            0.074062            0.269729            0.000000
  270         7.1799999999999997E+000         3.6495342245160542E+000         3.6494503984248801E+000         4.1443118472849996E+000         4.2964370757118377E+000         2.2355143544534162E+000         0.0000000000000000E+000            0.041070           -0.526758            0.017922            0.148195            0.202179            0.278538            0.465700            0.519276            0.559409            0.167786            0.132566            0.099737           -0.027488            0.128390            0.144968            0.072780            0.268555            0.000000
  271         7.1799999999999997E+000         3.6512751815446496E+000         3.6511912251077421E+000         4.1444420956728631E+000         4.2963754196100794E+000         2.2363065810618905E+000         0.0000000000000000E+000            0.041069           -0.528399            0.016620            0.146961            0.200973            0.277368            0.464633            0.518233            0.558389            0.166561            0.131323            0.098474           -0.028817            0.127145            0.143728            0.071499            0.267381            0.000000
  272         7.1799999999999997E+000         3.7406091387870903E+000         3.7405183660204790E+000         4.1510689715438778E+000         4.2932246057102290E+000         2.2766283499614288E+000         0.0000000000000000E+000            0.041075           -0.611400           -0.049487            0.084350            0.139775            0.217988            0.410470            0.465297            0.506619            0.104353            0.068180            0.034372           -0.096302            0.063965            0.080770            0.006441            0.207791            0.000000
  273         7.1799999999999997E+000         3.7447255405026905E+000         3.7446344467507613E+000         4.1513551836042817E+000         4.2930933958274746E+000         2.2783659252464785E+000         0.0000000000000000E+000            0.041076           -0.614952           -0.052325            0.081662            0.137148            0.215440            0.408145            0.463025            0.504396            0.101683            0.065468            0.031620           -0.099199            0.061253            0.078068            0.003649            0.205234            0.000000
  274         7.1799999999999997E+000         3.8899030210840024E+000         3.8898001679453307E+000         4.1615943601284062E+000         4.2881947366559228E+000         2.3407603001127026E+000         0.0000000000000000E+000            0.041084           -0.741500           -0.154017           -0.014724            0.043009            0.124122            0.324637            0.381388            0.424515            0.005961           -0.031785           -0.067015           -0.202950           -0.035991           -0.018807           -0.096438            0.113571            0.000000
  275         7.1799999999999997E+000         3.8910215684946605E+000         3.8909186211833191E+000         4.1616714767583360E+000         4.2881578820624320E+000         2.3412302000203979E+000         0.0000000000000000E+000            0.041084           -0.742446           -0.154780           -0.015447            0.042302            0.123437            0.324011            0.380775            0.423916            0.005243           -0.032515           -0.067754           -0.203728           -0.036721           -0.019534           -0.097189            0.112883            0.000000
  276         7.1799999999999997E+000         3.8921395212519636E+000         3.8920364797358897E+000         4.1617485511382908E+000         4.2881210327378607E+000         2.3416998594259688E+000         0.0000000000000000E+000            0.041084           -0.743391           -0.155545           -0.016171            0.041595            0.122750            0.323382            0.380160            0.423314            0.004523           -0.033247           -0.068496           -0.204507           -0.037452           -0.020262           -0.097941            0.112194            0.000000
  277         7.1799999999999997E+000         4.0820003317370750E+000         4.0818805521926764E+000         4.1740855622413902E+000         4.2815961079604552E+000         2.4178545751770697E+000         0.0000000000000000E+000            0.041093           -0.896036           -0.279794           -0.134101           -0.073555            0.011037            0.220783            0.279796            0.325026           -0.112566           -0.152267           -0.189088           -0.331160           -0.156400           -0.138736           -0.220252            0.000032            0.000000
  278         7.1799999999999997E+000         4.0853945002726020E+000         4.0852744099856286E+000         4.1743117659556601E+000         4.2814775970941152E+000         2.4192473724563048E+000         0.0000000000000000E+000            0.041092           -0.898810           -0.282060           -0.136252           -0.075654            0.009001            0.218913            0.277966            0.323234           -0.114701           -0.154437           -0.191288           -0.333470           -0.158569           -0.140897           -0.222482           -0.002012            0.000000
  279         7.1799999999999997E+000         4.0869105914101631E+000         4.0867903631930691E+000         4.1744028339283510E+000         4.2814233536908315E+000         2.4198192502207396E+000         0.0000000000000000E+000            0.041093           -0.899954           -0.283000           -0.137145           -0.076526            0.008155            0.218132            0.277202            0.322486           -0.115587           -0.155339           -0.192200           -0.334427           -0.159470           -0.141794           -0.223407           -0.002862            0.000000
  280         7.1799999999999997E+000         4.0884252146671649E+000         4.0883048485109423E+000         4.1744938123828028E+000         4.2813691393296534E+000         2.4203905923766618E+000         0.0000000000000000E+000            0.041093           -0.901097           -0.283938           -0.138037           -0.077397            0.007309            0.217353            0.276440            0.321738           -0.116473           -0.156239           -0.193112           -0.335383           -0.160369           -0.142690           -0.224332           -0.003711            0.000000
